customer_id,product_id,purchase_amount
C7143,P8812,27.69
C7143,P9323,101.99
C7144,P11663,66.06
C7144,P1267,53.72
C7144,P12749,17.68
C7144,P12940,15.29
C7144,P2769,84.79
C7144,P3243,19.83
C7144,P3561,4.33
C7144,P509,47.75
C7144,P8628,40.79
C7145,P10530,66.82
C7145,P268,32.17
C7146,P10073,99.05
C7146,P11722,94.99
C7146,P12147,26.49
C7146,P14322,38.23
C7146,P14540,95.48
C7146,P15079,96.63
C7146,P16657,26.75
C7146,P363,7.78
C7146,P3993,33.29
C7146,P6543,74.07
C7146,P7041,23.79
C7146,P7609,12.12
C7146,P8383,28.67
C7146,P948,4.14
C7146,P9631,76.7
C7147,P1147,34.18
C7147,P1217,47.87
C7147,P12363,90.16
C7147,P13567,99.03
C7147,P1414,99.05
C7147,P16068,27.81
C7147,P1634,70.48
C7147,P16579,76.83
C7147,P3148,83.48
C7147,P4361,70.57
C7147,P6042,10.36
C7147,P7649,99.52
C7147,P812,67.8
C7147,P9513,89.01
C7148,P1262,94.58
C7148,P13887,27.36
C7148,P13933,94.54
C7148,P15029,98.79
C7148,P15281,74.09
C7148,P16356,81.24
C7148,P16542,40.08
C7148,P1901,30.32
C7148,P4591,68.32
C7148,P5211,77.01
C7148,P5713,88.01
C7148,P8207,93.29
C7148,P8224,55.27
C7148,P921,42.78
C7148,P9518,64.75
C7149,P10934,10.35
C7149,P11684,81.2
C7149,P1199,42.2
C7149,P13511,7.78
C7149,P144,27.13
C7149,P2226,7.28
C7149,P2751,95.32
C7149,P3480,100.08
C7149,P8215,19.62
C7149,P8969,53.52
C7149,P9795,9.48
C715,P12224,69.07
C715,P14733,35.67
C715,P5287,55.6
C715,P6550,17.95
C715,P7219,7.02
C7150,P10112,96.99
C7150,P10943,74.07
C7150,P12219,85.54
C7150,P12971,78.67
C7150,P13778,98.41
C7150,P14235,95.79
C7150,P14713,30.9
C7150,P15361,19.67
C7150,P1802,11.62
C7150,P3682,92.43
C7150,P5008,74.39
C7150,P5495,81.77
C7150,P6725,80.91
C7150,P7160,27.19
C7150,P8,61.82
C7151,P10244,23.62
C7151,P12327,85.04
C7151,P14507,56.58
C7151,P16111,22.77
C7151,P16249,94.35
C7151,P1683,55.96
C7151,P1875,4.7
C7151,P2502,25.88
C7151,P3071,3.44
C7151,P3528,96.57
C7151,P5950,73.4
C7151,P7401,15.32
C7151,P9822,19.18
C7152,P11536,43.42
C7152,P11562,59.18
C7152,P1171,29.4
C7152,P13074,75.39
C7152,P14969,4.23
C7152,P15131,2.1
C7152,P15760,91.41
C7152,P15770,12.52
C7152,P16141,92.55
C7152,P16745,3.14
C7152,P262,45.0
C7152,P2663,80.4
C7152,P2965,69.5
C7152,P5713,53.45
C7152,P7108,101.5
C7152,P8433,30.31
C7152,P8751,12.5
C7152,P915,56.91
C7153,P12149,81.62
C7153,P13194,68.89
C7153,P13489,81.78
C7153,P13670,52.99
C7153,P14017,21.93
C7153,P16786,61.26
C7153,P2195,31.38
C7153,P2781,39.15
C7153,P2819,94.85
C7153,P466,74.11
C7153,P5330,8.11
C7153,P6587,94.07
C7153,P7747,64.11
C7153,P9194,59.12
C7153,P9528,50.88
C7153,P9791,54.49
C7154,P10988,32.73
C7154,P13615,30.71
C7154,P3505,35.97
C7154,P3971,80.03
C7154,P5849,39.21
C7154,P6449,22.3
C7154,P7677,67.12
C7154,P7727,40.58
C7155,P10596,49.03
C7155,P11037,58.91
C7155,P13142,53.43
C7155,P13147,93.56
C7155,P13174,60.68
C7155,P16254,86.95
C7155,P16794,85.04
C7155,P2638,27.06
C7155,P3572,88.19
C7155,P5663,37.07
C7155,P7747,37.47
C7155,P8461,39.33
C7155,P9471,19.05
C7155,P9626,79.82
C7155,P9714,29.19
C7156,P11386,39.12
C7156,P12986,84.62
C7156,P14804,10.13
C7156,P15203,47.58
C7157,P1100,31.63
C7157,P13760,96.01
C7157,P13879,74.89
C7157,P14861,94.04
C7157,P15182,31.09
C7157,P15415,45.27
C7157,P4878,86.36
C7157,P5073,58.02
C7157,P7829,21.59
C7158,P12284,24.04
C7158,P13297,46.68
C7158,P14081,45.92
C7158,P15613,25.83
C7158,P16999,32.93
C7158,P2181,66.36
C7158,P2376,87.79
C7158,P258,78.4
C7158,P337,78.97
C7159,P10606,27.43
C7159,P12462,95.01
C7159,P13258,45.98
C7159,P3464,50.2
C7159,P4430,55.53
C7159,P4635,40.74
C7159,P516,18.47
C7159,P5809,49.44
C7159,P6314,26.93
C7159,P7817,35.3
C716,P10030,11.7
C716,P11843,38.73
C716,P16957,5.02
C716,P4384,61.4
C716,P5425,25.02
C7160,P1016,81.52
C7160,P11265,70.99
C7160,P13211,54.68
C7160,P1350,77.21
C7160,P13595,98.82
C7160,P15914,78.0
C7160,P16501,72.27
C7160,P16813,51.35
C7160,P524,2.29
C7160,P6357,24.35
C7160,P645,82.47
C7160,P8168,51.24
C7161,P10139,27.03
C7161,P1021,45.35
C7161,P11415,61.93
C7161,P12313,23.55
C7161,P16774,88.43
C7161,P3470,67.29
C7161,P388,71.19
C7161,P4138,57.5
C7161,P8567,47.36
C7162,P1415,2.95
C7162,P14659,63.87
C7162,P173,2.9
C7162,P4368,39.17
C7162,P4376,45.43
C7162,P8172,66.37
C7162,P8800,6.26
C7162,P9257,75.9
C7163,P1003,3.47
C7163,P12917,38.86
C7163,P13462,70.5
C7163,P14405,26.19
C7163,P4124,20.19
C7163,P5648,57.54
C7163,P666,81.65
C7164,P10751,42.78
C7164,P1129,46.51
C7164,P15508,95.68
C7164,P2234,56.37
C7164,P3754,52.39
C7164,P4251,41.81
C7164,P5191,14.25
C7164,P5832,39.47
C7165,P11002,22.7
C7165,P12519,57.96
C7165,P13391,35.83
C7165,P15151,86.11
C7165,P2007,34.3
C7165,P224,42.2
C7165,P5951,32.7
C7166,P1211,82.74
C7166,P12613,76.01
C7166,P12634,58.64
C7166,P14034,49.73
C7166,P15298,13.52
C7166,P3700,77.34
C7166,P3840,16.28
C7166,P6412,31.28
C7166,P7589,25.37
C7166,P9678,1.39
C7167,P10068,35.3
C7167,P10169,17.41
C7167,P10590,91.5
C7167,P11420,66.93
C7167,P11675,18.66
C7167,P11833,4.34
C7167,P13149,95.96
C7167,P13824,48.63
C7167,P14880,18.86
C7167,P15432,6.88
C7167,P16228,49.46
C7167,P16848,78.17
C7167,P1910,98.73
C7167,P3731,93.34
C7167,P609,37.21
C7167,P6950,27.85
C7167,P7976,28.83
C7168,P11628,82.06
C7168,P12891,14.6
C7168,P14108,79.85
C7168,P15222,68.29
C7168,P343,35.73
C7168,P4092,3.87
C7168,P8130,34.93
C7168,P8233,31.21
C7168,P8452,34.99
C7168,P9156,46.25
C7169,P11766,97.0
C7169,P14081,41.22
C7169,P14420,92.75
C7169,P15692,83.5
C7169,P16267,21.92
C7169,P16445,63.56
C7169,P2586,99.13
C7169,P5804,31.34
C7169,P6226,45.14
C7169,P6507,55.49
C7169,P7091,1.99
C7169,P7334,91.6
C7169,P9391,53.3
C7169,P9422,56.71
C7169,P9991,65.58
C717,P10100,39.18
C717,P11271,40.72
C717,P11439,75.77
C717,P11917,45.06
C717,P12297,62.14
C717,P12774,41.3
C717,P14064,42.15
C717,P14164,45.96
C717,P15460,6.87
C717,P16228,2.21
C717,P1806,77.56
C717,P3012,82.16
C717,P3318,61.7
C717,P3676,86.98
C717,P4561,15.81
C717,P5792,63.39
C717,P8303,27.61
C717,P9648,70.25
C7170,P10906,36.54
C7170,P11684,34.63
C7170,P12580,89.75
C7170,P14734,18.47
C7170,P14964,86.38
C7170,P16874,39.57
C7170,P16969,53.52
C7170,P4684,23.57
C7170,P8376,89.67
C7170,P9948,95.03
C7171,P10234,83.8
C7171,P15265,33.37
C7171,P1617,60.4
C7171,P481,33.11
C7171,P713,100.82
C7171,P7469,72.76
C7171,P7639,1.06
C7171,P9551,95.65
C7172,P12903,31.69
C7172,P3779,80.02
C7172,P3824,72.09
C7172,P553,61.34
C7172,P6552,53.2
C7172,P9065,36.28
C7172,P9765,62.74
C7173,P10047,73.56
C7173,P12301,28.03
C7173,P12309,67.78
C7173,P13759,32.65
C7173,P15094,31.26
C7173,P15439,54.91
C7173,P16530,20.4
C7173,P3855,40.03
C7173,P4500,43.22
C7173,P5817,78.5
C7173,P6707,56.59
C7173,P6736,49.24
C7173,P9852,77.7
C7174,P1320,96.47
C7174,P147,53.69
C7174,P15585,47.48
C7174,P16006,94.44
C7174,P16199,91.86
C7174,P4583,17.59
C7174,P474,6.23
C7174,P5959,3.19
C7174,P5982,71.58
C7174,P7934,66.4
C7174,P9391,47.32
C7174,P9429,50.29
C7175,P10436,62.8
C7175,P10532,62.21
C7175,P11932,44.15
C7175,P13368,57.48
C7175,P13499,70.26
C7175,P14825,73.04
C7175,P15260,62.5
C7175,P15528,70.1
C7175,P214,45.18
C7175,P2282,96.54
C7175,P4380,28.5
C7175,P8238,20.49
C7176,P10546,67.06
C7176,P12144,19.7
C7176,P12516,30.41
C7176,P12683,53.74
C7176,P16254,1.28
C7176,P1682,77.47
C7176,P5524,23.95
C7177,P12757,31.93
C7177,P16680,50.88
C7177,P342,94.18
C7177,P4393,75.58
C7177,P5373,40.48
C7177,P7645,92.72
C7178,P15523,89.84
C7178,P16026,55.6
C7178,P266,88.15
C7178,P2890,51.62
C7178,P3576,97.48
C7178,P4964,91.58
C7178,P5214,43.09
C7178,P5620,91.76
C7178,P583,59.88
C7178,P6636,92.28
C7178,P7140,78.82
C7178,P8043,16.88
C7178,P8475,51.17
C7179,P11418,4.51
C7179,P14222,99.7
C7179,P15725,76.67
C7179,P3651,96.65
C7179,P4887,75.91
C7179,P5041,50.27
C7179,P5802,89.68
C7179,P8195,88.23
C718,P12773,68.92
C718,P13563,61.47
C718,P13834,44.06
C718,P14803,58.99
C718,P16737,25.56
C718,P2032,2.08
C718,P2095,37.58
C718,P3194,84.07
C718,P4789,8.79
C718,P4961,58.94
C718,P8506,13.95
C718,P9101,14.19
C718,P9775,12.62
C7180,P14139,88.95
C7180,P14729,72.21
C7180,P14744,74.9
C7180,P2739,7.68
C7180,P3234,69.98
C7180,P3751,35.98
C7180,P4585,61.89
C7180,P563,13.8
C7180,P6527,93.39
C7180,P8110,74.58
C7180,P907,77.63
C7181,P104,73.17
C7181,P10669,85.64
C7181,P11844,28.3
C7181,P16433,39.94
C7181,P16919,84.67
C7181,P2691,69.65
C7181,P4837,60.73
C7181,P5138,10.7
C7181,P5749,78.22
C7181,P601,37.52
C7181,P8482,99.22
C7181,P9601,15.13
C7182,P10640,32.23
C7182,P11739,56.01
C7182,P13403,84.24
C7182,P13821,33.85
C7182,P2390,39.22
C7182,P3786,56.41
C7182,P6806,67.35
C7182,P7962,50.45
C7182,P8129,9.26
C7182,P826,62.62
C7183,P10599,91.04
C7183,P14948,27.18
C7183,P3594,33.62
C7183,P4788,93.3
C7183,P6260,9.66
C7183,P8515,16.04
C7183,P8717,95.76
C7184,P12353,56.99
C7184,P15904,41.62
C7184,P2076,14.66
C7184,P544,92.71
C7184,P5518,66.1
C7184,P5880,12.55
C7184,P6077,82.56
C7184,P8035,72.78
C7184,P8399,76.63
C7184,P8440,66.6
C7184,P8520,82.27
C7184,P9130,11.71
C7185,P10405,74.79
C7185,P10726,94.03
C7185,P11270,83.36
C7185,P13623,96.84
C7185,P13990,2.49
C7185,P14101,26.3
C7185,P15926,72.3
C7185,P3130,58.04
C7185,P568,89.98
C7185,P815,16.1
C7185,P8627,20.08
C7185,P8682,50.74
C7186,P10512,71.13
C7186,P10988,75.0
C7186,P11624,16.74
C7186,P13985,91.73
C7186,P3338,58.82
C7186,P5495,11.41
C7186,P5502,96.49
C7186,P5659,14.27
C7186,P6792,29.02
C7186,P9107,75.02
C7187,P14765,29.67
C7187,P14991,35.59
C7187,P3722,57.34
C7187,P6066,24.13
C7187,P7233,12.88
C7187,P7238,65.42
C7187,P8706,35.13
C7187,P9215,36.72
C7187,P9440,88.45
C7188,P14362,72.29
C7188,P1557,88.08
C7188,P2398,85.25
C7188,P2593,88.2
C7188,P4907,43.53
C7188,P6904,35.81
C7188,P6932,84.07
C7188,P8646,66.32
C7189,P10458,11.9
C7189,P11017,29.14
C7189,P11360,21.09
C7189,P12065,13.36
C7189,P14069,63.41
C7189,P15637,65.13
C7189,P1783,63.67
C7189,P1807,35.7
C7189,P2232,13.75
C7189,P2420,14.02
C7189,P3029,12.96
C7189,P7173,31.54
C7189,P7259,46.87
C7189,P8435,43.43
C719,P11766,30.67
C719,P14591,72.09
C719,P15797,29.37
C719,P1777,70.28
C719,P243,57.35
C719,P4700,4.61
C719,P8477,15.76
C719,P9022,13.29
C7190,P10487,83.76
C7190,P11660,34.9
C7190,P12307,22.72
C7190,P207,81.04
C7190,P4897,11.56
C7190,P6226,57.57
C7191,P10900,19.35
C7191,P10915,56.72
C7191,P16314,44.49
C7191,P595,93.44
C7192,P10657,21.99
C7192,P12034,46.21
C7192,P13817,69.54
C7192,P14287,4.52
C7192,P3839,8.42
C7192,P4252,17.39
C7192,P5518,65.26
C7192,P580,74.27
C7192,P6656,7.15
C7193,P15217,4.89
C7193,P16802,11.78
C7193,P2215,79.46
C7193,P2833,23.76
C7193,P5925,30.59
C7193,P6386,94.56
C7193,P702,95.14
C7193,P7638,60.23
C7194,P10764,46.62
C7194,P11399,12.04
C7194,P12136,78.99
C7194,P14243,50.42
C7194,P14595,96.24
C7194,P14661,67.13
C7194,P2648,66.51
C7194,P2658,5.64
C7194,P4799,68.19
C7194,P4993,51.85
C7194,P60,2.74
C7194,P6947,56.53
C7194,P9509,90.49
C7194,P9821,32.05
C7195,P11023,4.72
C7195,P1253,92.52
C7195,P12727,54.97
C7195,P14533,9.6
C7195,P15956,61.81
C7195,P16873,73.26
C7195,P2254,26.71
C7195,P2772,13.97
C7195,P6066,79.38
C7195,P8062,31.52
C7195,P8272,86.04
C7195,P8990,50.38
C7196,P11988,73.94
C7196,P13882,96.12
C7196,P2205,47.82
C7196,P3627,84.73
C7196,P3635,45.08
C7196,P5361,36.46
C7196,P6934,51.25
C7197,P101,12.21
C7197,P10841,46.2
C7197,P12242,23.95
C7197,P12634,86.87
C7197,P12873,9.59
C7197,P139,18.24
C7197,P204,84.76
C7197,P2665,69.51
C7197,P3605,16.74
C7197,P8509,38.61
C7197,P8768,20.5
C7197,P9518,89.5
C7198,P10200,71.55
C7198,P1089,75.06
C7198,P13162,70.86
C7198,P13501,74.1
C7198,P15093,55.97
C7198,P16374,24.34
C7198,P2247,35.37
C7198,P4033,65.2
C7198,P5999,31.8
C7198,P980,85.57
C7199,P10357,68.61
C7199,P14848,8.03
C7199,P3499,83.27
C7199,P4614,28.57
C7199,P5039,88.56
C7199,P5350,60.54
C7199,P863,98.83
C72,P11084,89.34
C72,P12895,26.07
C72,P13420,36.06
C72,P14747,83.75
C72,P4247,35.34
C72,P5294,50.02
C72,P6957,58.36
C72,P7996,66.33
C720,P13115,8.69
C720,P13798,71.63
C720,P15066,29.47
C720,P16607,24.06
C720,P16917,51.65
C720,P2981,100.47
C720,P4509,16.7
C720,P8216,75.02
C720,P8552,2.67
C7200,P10025,72.48
C7200,P11233,11.47
C7200,P11713,69.82
C7200,P14198,101.5
C7200,P14488,60.02
C7200,P15684,31.22
C7200,P3063,65.02
C7200,P4772,61.44
C7200,P4805,34.11
C7200,P5989,76.0
C7200,P7151,1.86
C7200,P7364,16.27
C7200,P7501,95.66
C7200,P8457,69.0
C7200,P8584,92.62
C7200,P8943,33.86
C7201,P15291,24.58
C7201,P16094,45.74
C7201,P1971,75.87
C7201,P2728,20.48
C7201,P4489,3.54
C7201,P4966,11.93
C7201,P6194,29.29
C7201,P6537,45.51
C7201,P672,80.17
C7201,P7128,65.4
C7201,P925,71.51
C7201,P9271,31.19
C7202,P3366,76.38
C7202,P3679,2.73
C7202,P4162,68.64
C7202,P43,14.25
C7202,P5372,8.74
C7202,P5828,99.85
C7202,P6717,83.93
C7202,P6795,98.52
C7202,P6979,95.48
C7202,P7478,68.82
C7203,P11086,92.69
C7203,P11891,20.13
C7203,P12556,24.23
C7203,P12859,45.76
C7203,P13107,52.1
C7203,P14904,36.91
C7203,P16099,7.59
C7203,P16147,71.78
C7203,P30,35.96
C7203,P3722,44.27
C7203,P4191,45.15
C7203,P5746,82.63
C7203,P6893,33.86
C7203,P9270,29.15
C7203,P9756,82.31
C7203,P9974,32.25
C7204,P11007,57.04
C7204,P1243,57.97
C7204,P12840,92.82
C7204,P13999,63.03
C7204,P15125,45.12
C7204,P16984,74.7
C7204,P2366,70.67
C7204,P3091,37.47
C7204,P4321,84.56
C7204,P5633,87.34
C7204,P7465,19.22
C7204,P7910,56.17
C7205,P10565,52.45
C7205,P11373,73.76
C7205,P1282,33.08
C7205,P12940,22.92
C7205,P15456,89.31
C7205,P5048,32.33
C7205,P5285,95.18
C7205,P6214,83.18
C7205,P6631,53.61
C7206,P11034,74.1
C7206,P12282,3.72
C7206,P12669,55.89
C7206,P13307,89.36
C7206,P1354,7.43
C7206,P14464,68.07
C7206,P14860,3.53
C7206,P15144,89.49
C7206,P16094,93.88
C7206,P16152,18.9
C7206,P16503,6.73
C7206,P5665,31.89
C7206,P5899,97.25
C7206,P6070,14.98
C7206,P652,22.24
C7206,P6913,79.73
C7206,P7841,20.74
C7207,P13629,79.0
C7207,P15664,56.06
C7207,P4835,14.47
C7207,P5059,17.25
C7207,P6032,90.44
C7207,P6525,29.62
C7207,P9323,29.62
C7208,P1190,75.17
C7208,P11926,64.04
C7208,P13691,32.98
C7208,P14685,45.0
C7208,P15194,78.49
C7208,P15696,93.51
C7208,P16137,69.08
C7208,P1952,74.1
C7208,P2138,80.02
C7208,P5752,85.51
C7208,P7952,48.72
C7208,P922,47.69
C7209,P12857,72.63
C7209,P13539,62.59
C7209,P14985,53.24
C7209,P1694,61.29
C7209,P2660,43.26
C7209,P404,27.02
C721,P11581,77.85
C721,P12634,82.83
C721,P13959,59.8
C721,P14075,56.2
C721,P2440,97.23
C721,P2775,88.64
C721,P8237,88.96
C721,P8591,40.32
C7210,P10156,54.27
C7210,P10271,90.88
C7210,P10325,70.1
C7210,P11197,34.87
C7210,P12941,68.31
C7210,P13456,7.09
C7210,P14368,19.41
C7210,P15597,95.04
C7210,P4445,96.09
C7210,P5467,38.35
C7210,P6365,25.74
C7210,P777,86.54
C7211,P10062,49.21
C7211,P12364,24.48
C7211,P12771,62.78
C7211,P13713,50.06
C7211,P14656,93.72
C7211,P14669,82.17
C7211,P1618,28.43
C7211,P4053,70.32
C7211,P7546,27.0
C7211,P788,44.57
C7211,P8120,68.79
C7211,P8268,59.37
C7212,P10295,69.9
C7212,P13750,87.91
C7212,P14238,36.66
C7212,P16365,84.36
C7212,P1717,15.33
C7212,P3761,11.72
C7212,P5884,86.85
C7212,P8704,36.72
C7213,P11565,60.72
C7213,P1303,54.77
C7213,P13519,71.69
C7213,P1362,97.97
C7213,P14148,101.16
C7213,P16790,54.87
C7213,P1683,36.71
C7213,P2170,52.63
C7213,P8848,4.57
C7213,P9504,97.0
C7214,P11440,4.8100000000000005
C7214,P12086,24.11
C7214,P15837,35.28
C7214,P16154,99.78
C7214,P1823,34.18
C7214,P2106,22.7
C7214,P5482,57.15
C7214,P9727,87.03
C7215,P101,94.54
C7215,P10274,98.3
C7215,P14908,46.1
C7215,P15131,48.64
C7215,P2895,10.61
C7215,P326,53.98
C7215,P3402,92.5
C7215,P4953,46.08
C7215,P8634,58.68
C7216,P10162,79.69
C7216,P10704,59.93
C7216,P12606,57.33
C7216,P13944,65.03
C7216,P15393,63.32
C7216,P2347,76.06
C7216,P2994,4.64
C7216,P5841,19.66
C7216,P9910,55.96
C7217,P10135,53.15
C7217,P11974,76.12
C7217,P13163,12.87
C7217,P13804,14.0
C7217,P1409,6.92
C7217,P2123,20.73
C7217,P4087,13.84
C7217,P4117,73.08
C7217,P4401,32.96
C7217,P5195,36.24
C7217,P5440,9.22
C7217,P8998,77.52
C7218,P10137,71.32
C7218,P10716,53.39
C7218,P11314,38.93
C7218,P12931,49.54
C7218,P14050,73.14
C7218,P14435,63.98
C7218,P15598,68.83
C7218,P16532,73.89
C7218,P407,92.19
C7218,P445,34.91
C7218,P5982,63.43
C7218,P6028,61.69
C7218,P6517,81.13
C7219,P1004,51.94
C7219,P2765,91.16
C7219,P3437,46.11
C7219,P8440,7.8
C722,P1062,46.26
C722,P1115,86.0
C722,P1116,95.81
C722,P1199,59.24
C722,P12237,3.19
C722,P12480,24.37
C722,P13142,95.34
C722,P13398,97.56
C722,P2289,21.7
C722,P287,78.9
C722,P5560,32.28
C722,P6797,87.81
C722,P9887,55.8
C7220,P10916,58.29
C7220,P12730,51.6
C7220,P14032,15.54
C7220,P4773,58.76
C7220,P816,80.37
C7221,P14218,91.68
C7221,P14308,22.93
C7221,P14933,15.22
C7221,P1510,71.11
C7221,P15991,66.08
C7221,P16391,12.78
C7221,P2729,41.46
C7221,P4681,24.33
C7221,P4969,10.6
C7221,P6365,64.6
C7221,P7329,15.15
C7221,P8507,66.2
C7221,P8538,27.83
C7221,P9796,90.82
C7222,P11506,3.17
C7222,P11948,16.24
C7222,P13385,22.2
C7222,P14830,32.83
C7222,P2892,61.41
C7222,P3795,1.18
C7222,P5062,45.23
C7222,P5571,20.03
C7222,P6342,42.74
C7222,P6825,5.48
C7222,P835,38.31
C7222,P8889,31.44
C7222,P9551,79.08
C7223,P1038,7.48
C7223,P13824,37.81
C7223,P15217,61.16
C7223,P15446,39.64
C7223,P16342,14.61
C7223,P2126,80.43
C7223,P2875,62.67
C7223,P4307,86.55
C7223,P5182,71.55
C7223,P5391,23.81
C7223,P5499,38.26
C7223,P6028,11.35
C7223,P6040,59.78
C7223,P8909,60.38
C7224,P15060,10.24
C7224,P2602,38.28
C7224,P6321,26.48
C7224,P7134,44.27
C7224,P7185,96.61
C7224,P8350,26.13
C7224,P9261,63.25
C7225,P11536,71.49
C7225,P12898,92.01
C7225,P13705,50.71
C7225,P14441,3.81
C7225,P14880,67.17
C7225,P16060,8.88
C7225,P4453,94.63
C7225,P5805,52.72
C7225,P6727,47.96
C7225,P8963,36.71
C7225,P9031,53.71
C7225,P9753,91.62
C7226,P13393,94.69
C7226,P13780,25.9
C7226,P14268,59.87
C7226,P346,44.13
C7226,P3798,69.45
C7226,P4730,95.03
C7226,P5081,4.5600000000000005
C7226,P662,7.85
C7226,P7136,64.8
C7227,P11049,101.3
C7227,P12860,10.32
C7227,P16105,89.16
C7227,P4119,86.8
C7227,P4607,83.1
C7227,P54,72.75
C7227,P5889,24.57
C7227,P6217,68.59
C7227,P7808,39.36
C7227,P9763,50.41
C7228,P14419,23.05
C7228,P16243,29.11
C7228,P16757,41.01
C7228,P3866,20.52
C7228,P5149,57.54
C7228,P5556,72.94
C7228,P666,95.34
C7228,P7718,78.0
C7229,P11187,67.5
C7229,P14310,14.81
C7229,P14534,21.02
C7229,P14798,32.87
C7229,P1645,36.12
C7229,P5445,71.25
C7229,P6532,4.08
C7229,P6589,96.32
C7229,P6966,30.77
C7229,P721,40.54
C7229,P7213,20.75
C7229,P8457,73.4
C7229,P8976,58.6
C723,P14937,20.99
C723,P4827,100.58
C723,P4948,15.99
C723,P7235,78.33
C723,P939,94.41
C723,P9660,82.52
C7230,P13950,5.0
C7230,P489,70.89
C7230,P4957,90.33
C7230,P7761,24.22
C7230,P8347,94.41
C7230,P9882,73.11
C7231,P10478,21.14
C7231,P10500,53.08
C7231,P10621,70.46
C7231,P10772,65.7
C7231,P12732,42.51
C7231,P1354,62.96
C7231,P13698,84.5
C7231,P13792,91.73
C7231,P15012,6.43
C7231,P15834,42.05
C7231,P15911,60.48
C7231,P16059,4.58
C7231,P4245,48.28
C7231,P5764,93.06
C7231,P638,45.97
C7231,P7094,100.66
C7231,P7153,41.43
C7231,P7601,71.53
C7232,P10594,68.41
C7232,P14307,73.8
C7232,P14668,79.65
C7232,P14808,32.7
C7232,P16971,39.24
C7232,P597,81.52
C7232,P6742,73.05
C7232,P6880,68.19
C7232,P8001,73.26
C7232,P913,9.59
C7233,P10055,11.62
C7233,P11993,34.25
C7233,P12243,52.85
C7233,P12716,45.22
C7233,P140,72.62
C7233,P15420,53.34
C7233,P3302,93.96
C7233,P652,39.91
C7233,P9019,85.24
C7234,P10513,7.3
C7234,P11400,97.33
C7234,P16073,26.9
C7234,P4206,73.06
C7234,P5998,18.16
C7234,P6920,8.68
C7234,P7324,95.36
C7234,P8372,47.25
C7234,P8962,14.36
C7234,P9042,44.37
C7234,P9582,56.83
C7235,P10726,2.12
C7235,P11117,30.64
C7235,P1311,31.49
C7235,P13134,27.85
C7235,P13341,58.83
C7235,P14293,55.35
C7235,P1484,38.26
C7235,P233,93.11
C7235,P321,55.83
C7235,P6928,26.25
C7236,P13555,6.93
C7236,P14333,30.09
C7236,P15103,53.36
C7236,P1616,1.17
C7236,P16644,18.98
C7236,P3036,95.5
C7236,P4238,48.15
C7236,P5029,67.48
C7236,P5306,14.93
C7236,P8534,50.59
C7236,P9359,44.88
C7237,P10173,95.27
C7237,P11524,67.94
C7237,P13643,30.44
C7237,P16928,100.11
C7237,P3658,98.67
C7237,P7199,46.4
C7237,P7834,59.33
C7237,P9753,98.18
C7237,P9889,83.36
C7238,P10563,29.65
C7238,P12946,84.12
C7238,P14277,48.68
C7238,P14518,23.56
C7238,P15476,20.24
C7238,P16246,93.13
C7238,P8028,62.78
C7238,P8797,52.69
C7238,P9719,40.25
C7239,P10436,16.68
C7239,P12057,22.18
C7239,P12985,96.87
C7239,P14374,21.76
C7239,P164,10.48
C7239,P3139,28.81
C7239,P4814,46.5
C7239,P8683,82.81
C7239,P9118,11.74
C724,P10043,45.75
C724,P10051,44.01
C724,P10183,94.53
C724,P1537,92.21
C724,P16024,42.86
C724,P5735,64.03
C724,P6147,60.36
C724,P6600,76.04
C7240,P11708,23.8
C7240,P11861,3.92
C7240,P1397,73.21
C7240,P15147,6.03
C7240,P15397,17.59
C7240,P16008,94.09
C7240,P3152,88.87
C7240,P4366,86.12
C7240,P4950,1.28
C7240,P5868,16.0
C7240,P6444,33.78
C7240,P7757,37.43
C7241,P10178,33.79
C7241,P10309,32.39
C7241,P10522,38.72
C7241,P12538,3.93
C7241,P12946,53.26
C7241,P1911,4.25
C7241,P5970,57.13
C7241,P7714,89.84
C7242,P12408,30.06
C7242,P14372,63.91
C7242,P15057,7.01
C7242,P15098,5.0
C7242,P1777,78.22
C7242,P312,7.17
C7242,P5170,99.86
C7242,P6301,72.85
C7243,P10485,52.34
C7243,P12686,33.51
C7243,P15922,57.12
C7243,P2624,19.02
C7243,P4343,98.62
C7244,P10110,68.82
C7244,P12738,64.88
C7244,P13448,50.32
C7244,P16724,41.98
C7244,P2716,25.9
C7244,P3290,36.38
C7244,P3709,41.28
C7244,P481,46.66
C7244,P5547,9.33
C7244,P621,13.63
C7244,P7860,51.16
C7244,P9008,25.07
C7244,P9268,5.06
C7244,P9271,89.32
C7245,P10014,11.28
C7245,P10080,38.84
C7245,P13437,64.81
C7245,P13792,5.11
C7245,P16963,85.28
C7245,P2351,12.75
C7245,P3068,84.61
C7245,P5725,101.43
C7245,P6246,76.72
C7245,P6622,71.7
C7245,P8888,100.87
C7246,P11607,84.29
C7246,P1334,36.8
C7246,P15465,50.52
C7246,P16568,84.98
C7246,P16759,79.17
C7246,P1846,75.32
C7246,P2752,79.72
C7246,P3532,100.31
C7246,P6905,27.72
C7246,P8440,44.77
C7247,P10925,59.23
C7247,P1152,29.59
C7247,P13116,65.16
C7247,P14023,5.82
C7247,P14540,7.16
C7247,P15176,99.68
C7247,P16628,40.81
C7247,P3557,15.13
C7247,P3801,80.47
C7247,P5132,2.78
C7247,P8712,24.94
